activity_id,activity_name,designation,fullName,name,parkCode,states,url
09DF0950-D319-4557-A57E-04CD2F63FF42,Arts and Culture,National Park,Zion National Park,Zion,zion,UT,https://www.nps.gov/zion/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Historical Park,Abraham Lincoln Birthplace National Historical Park,Abraham Lincoln Birthplace,abli,KY,https://www.nps.gov/abli/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Acadia National Park,Acadia,acad,ME,https://www.nps.gov/acad/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Agate Fossil Beds National Monument,Agate Fossil Beds,agfo,NE,https://www.nps.gov/agfo/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Historic Site,Allegheny Portage Railroad National Historic Site,Allegheny Portage Railroad,alpo,PA,https://www.nps.gov/alpo/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Scenic Trail,Appalachian National Scenic Trail,Appalachian,appa,"CT,GA,MA,MD,ME,NC,NH,NJ,NY,PA,TN,VA,VT,WV",https://www.nps.gov/appa/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Arches National Park,Arches,arch,UT,https://www.nps.gov/arch/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Seashore,Assateague Island National Seashore,Assateague Island,asis,"MD,VA",https://www.nps.gov/asis/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Badlands National Park,Badlands,badl,SD,https://www.nps.gov/badl/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Bandelier National Monument,Bandelier,band,NM,https://www.nps.gov/band/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Big Bend National Park,Big Bend,bibe,TX,https://www.nps.gov/bibe/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Recreation Area,Bighorn Canyon National Recreation Area,Bighorn Canyon,bica,"MT,WY",https://www.nps.gov/bica/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Preserve,Big Cypress National Preserve,Big Cypress,bicy,FL,https://www.nps.gov/bicy/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National River & Recreation Area,Big South Fork National River & Recreation Area,Big South Fork,biso,"KY,TN",https://www.nps.gov/biso/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Bryce Canyon National Park,Bryce Canyon,brca,UT,https://www.nps.gov/brca/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Seashore,Cape Hatteras National Seashore,Cape Hatteras,caha,NC,https://www.nps.gov/caha/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Seashore,Cape Lookout National Seashore,Cape Lookout,calo,NC,https://www.nps.gov/calo/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Canyonlands National Park,Canyonlands,cany,UT,https://www.nps.gov/cany/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Capitol Reef National Park,Capitol Reef,care,UT,https://www.nps.gov/care/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Carlsbad Caverns National Park,Carlsbad Caverns,cave,NM,https://www.nps.gov/cave/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Capulin Volcano National Monument,Capulin Volcano,cavo,NM,https://www.nps.gov/cavo/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Cedar Breaks National Monument,Cedar Breaks,cebr,UT,https://www.nps.gov/cebr/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Historical Park,Chaco Culture National Historical Park,Chaco Culture,chcu,NM,https://www.nps.gov/chcu/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Recreation Area,Chickasaw National Recreation Area,Chickasaw,chic,OK,https://www.nps.gov/chic/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Chiricahua National Monument,Chiricahua,chir,AZ,https://www.nps.gov/chir/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Channel Islands National Park,Channel Islands,chis,CA,https://www.nps.gov/chis/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Reserve,City Of Rocks National Reserve,City Of Rocks,ciro,ID,https://www.nps.gov/ciro/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Crater Lake National Park,Crater Lake,crla,OR,https://www.nps.gov/crla/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument & Preserve,Craters Of The Moon National Monument & Preserve,Craters Of The Moon,crmo,ID,https://www.nps.gov/crmo/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Recreation Area,Curecanti National Recreation Area,Curecanti,cure,CO,https://www.nps.gov/cure/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park & Preserve,Denali National Park & Preserve,Denali,dena,AK,https://www.nps.gov/dena/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Devils Postpile National Monument,Devils Postpile,depo,CA,https://www.nps.gov/depo/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Devils Tower National Monument,Devils Tower,deto,WY,https://www.nps.gov/deto/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Death Valley National Park,Death Valley,deva,"CA,NV",https://www.nps.gov/deva/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Dinosaur National Monument,Dinosaur,dino,"CO,UT",https://www.nps.gov/dino/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Dry Tortugas National Park,Dry Tortugas,drto,FL,https://www.nps.gov/drto/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Historical Reserve,Ebey's Landing National Historical Reserve,Ebey's Landing,ebla,WA,https://www.nps.gov/ebla/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,El Malpais National Monument,El Malpais,elma,NM,https://www.nps.gov/elma/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,El Morro National Monument,El Morro,elmo,NM,https://www.nps.gov/elmo/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Everglades National Park,Everglades,ever,FL,https://www.nps.gov/ever/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Seashore,Fire Island National Seashore,Fire Island,fiis,NY,https://www.nps.gov/fiis/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Florissant Fossil Beds National Monument,Florissant Fossil Beds,flfo,CO,https://www.nps.gov/flfo/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Fort Stanwix National Monument,Fort Stanwix,fost,NY,https://www.nps.gov/fost/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Historical Park,Fort Sumter and Fort Moultrie National Historical Park,Fort Sumter and Fort Moultrie,fosu,SC,https://www.nps.gov/fosu/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Historical Park,George Rogers Clark National Historical Park,George Rogers Clark,gero,IN,https://www.nps.gov/gero/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Gila Cliff Dwellings National Monument,Gila Cliff Dwellings,gicl,NM,https://www.nps.gov/gicl/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Glacier National Park,Glacier,glac,MT,https://www.nps.gov/glac/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Recreation Area,Glen Canyon National Recreation Area,Glen Canyon,glca,"AZ,UT",https://www.nps.gov/glca/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Great Basin National Park,Great Basin,grba,NV,https://www.nps.gov/grba/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Grand Canyon National Park,Grand Canyon,grca,AZ,https://www.nps.gov/grca/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,,Great Egg Harbor River,Great Egg Harbor River,greg,NJ,https://www.nps.gov/greg/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park & Preserve,Great Sand Dunes National Park & Preserve,Great Sand Dunes,grsa,CO,https://www.nps.gov/grsa/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Great Smoky Mountains National Park,Great Smoky Mountains,grsm,"NC,TN",https://www.nps.gov/grsm/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Military Park,Horseshoe Bend National Military Park,Horseshoe Bend,hobe,AL,https://www.nps.gov/hobe/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Historic Site,Hopewell Furnace National Historic Site,Hopewell Furnace,hofu,PA,https://www.nps.gov/hofu/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Hovenweep National Monument,Hovenweep,hove,"CO,UT",https://www.nps.gov/hove/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Indiana Dunes National Park,Indiana Dunes,indu,IN,https://www.nps.gov/indu/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Isle Royale National Park,Isle Royale,isro,MI,https://www.nps.gov/isro/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Gateway Arch National Park,Gateway Arch,jeff,MO,https://www.nps.gov/jeff/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Joshua Tree National Park,Joshua Tree,jotr,CA,https://www.nps.gov/jotr/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Katahdin Woods and Waters National Monument,Katahdin Woods and Waters,kaww,ME,https://www.nps.gov/kaww/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Kenai Fjords National Park,Kenai Fjords,kefj,AK,https://www.nps.gov/kefj/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Lava Beds National Monument,Lava Beds,labe,CA,https://www.nps.gov/labe/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park & Preserve,Lake Clark National Park & Preserve,Lake Clark,lacl,AK,https://www.nps.gov/lacl/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Recreation Area,Lake Roosevelt National Recreation Area,Lake Roosevelt,laro,WA,https://www.nps.gov/laro/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Lassen Volcanic National Park,Lassen Volcanic,lavo,CA,https://www.nps.gov/lavo/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Mammoth Cave National Park,Mammoth Cave,maca,KY,https://www.nps.gov/maca/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Mesa Verde National Park,Mesa Verde,meve,CO,https://www.nps.gov/meve/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Recreational River,Missouri National Recreational River,Missouri,mnrr,"SD,NE",https://www.nps.gov/mnrr/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Montezuma Castle National Monument,Montezuma Castle,moca,AZ,https://www.nps.gov/moca/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Preserve,Mojave National Preserve,Mojave,moja,CA,https://www.nps.gov/moja/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Mount Rainier National Park,Mount Rainier,mora,WA,https://www.nps.gov/mora/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Natural Bridges National Monument,Natural Bridges,nabr,UT,https://www.nps.gov/nabr/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,Parkway,Natchez Trace Parkway,Natchez Trace,natr,"AL,MS,TN",https://www.nps.gov/natr/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Navajo National Monument,Navajo,nava,AZ,https://www.nps.gov/nava/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park & Preserve,New River Gorge National Park & Preserve,New River Gorge,neri,WV,https://www.nps.gov/neri/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Scenic River,Niobrara National Scenic River,Niobrara,niob,NE,https://www.nps.gov/niob/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,,National Parks of New York Harbor,National Parks of New York Harbor,npnh,NY,https://www.nps.gov/npnh/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,Wild & Scenic River,Obed Wild & Scenic River,Obed,obed,TN,https://www.nps.gov/obed/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Olympic National Park,Olympic,olym,WA,https://www.nps.gov/olym/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Organ Pipe Cactus National Monument,Organ Pipe Cactus,orpi,AZ,https://www.nps.gov/orpi/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Seashore,Padre Island National Seashore,Padre Island,pais,TX,https://www.nps.gov/pais/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Grand Canyon-Parashant National Monument,Grand Canyon-Parashant,para,AZ,https://www.nps.gov/para/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Petrified Forest National Park,Petrified Forest,pefo,AZ,https://www.nps.gov/pefo/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,Memorial,Perry's Victory & International Peace Memorial,Perry's Victory & International Peace,pevi,OH,https://www.nps.gov/pevi/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Pinnacles National Park,Pinnacles,pinn,CA,https://www.nps.gov/pinn/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Lakeshore,Pictured Rocks National Lakeshore,Pictured Rocks,piro,MI,https://www.nps.gov/piro/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Pipe Spring National Monument,Pipe Spring,pisp,AZ,https://www.nps.gov/pisp/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,Park,Rock Creek Park,Rock Creek,rocr,DC,https://www.nps.gov/rocr/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Historical Park,Saint-Gaudens National Historical Park,Saint-Gaudens,saga,NH,https://www.nps.gov/saga/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Saguaro National Park,Saguaro,sagu,AZ,https://www.nps.gov/sagu/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Historic Site,Sagamore Hill National Historic Site,Sagamore Hill,sahi,NY,https://www.nps.gov/sahi/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Salinas Pueblo Missions National Monument,Salinas Pueblo Missions,sapu,NM,https://www.nps.gov/sapu/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Parks,Sequoia & Kings Canyon National Parks,Sequoia & Kings Canyon,seki,CA,https://www.nps.gov/seki/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Shenandoah National Park,Shenandoah,shen,VA,https://www.nps.gov/shen/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Lakeshore,Sleeping Bear Dunes National Lakeshore,Sleeping Bear Dunes,slbe,MI,https://www.nps.gov/slbe/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Sunset Crater Volcano National Monument,Sunset Crater Volcano,sucr,AZ,https://www.nps.gov/sucr/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Preserve,Tallgrass Prairie National Preserve,Tallgrass Prairie,tapr,KS,https://www.nps.gov/tapr/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Theodore Roosevelt National Park,Theodore Roosevelt,thro,ND,https://www.nps.gov/thro/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Historical Park,Tumacácori National Historical Park,Tumacácori,tuma,AZ,https://www.nps.gov/tuma/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Monument,Tule Springs Fossil Beds National Monument,Tule Springs Fossil Beds,tusk,,https://www.nps.gov/tusk/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Preserve,Valles Caldera National Preserve,Valles Caldera,vall,NM,https://www.nps.gov/vall/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Virgin Islands National Park,Virgin Islands,viis,VI,https://www.nps.gov/viis/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Voyageurs National Park,Voyageurs,voya,MN,https://www.nps.gov/voya/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Historical Park,War In The Pacific National Historical Park,War In The Pacific,wapa,GU,https://www.nps.gov/wapa/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Recreation Area,Whiskeytown National Recreation Area,Whiskeytown,whis,CA,https://www.nps.gov/whis/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Yellowstone National Park,Yellowstone,yell,"ID,MT,WY",https://www.nps.gov/yell/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Yosemite National Park,Yosemite,yose,CA,https://www.nps.gov/yose/index.htm
13A57703-BB1A-41A2-94B8-53B692EB7238,Astronomy,National Park,Zion National Park,Zion,zion,UT,https://www.nps.gov/zion/index.htm
5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,National Historic Trail,Ala Kahakai National Historic Trail,Ala Kahakai,alka,HI,https://www.nps.gov/alka/index.htm
5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,National Historic Site,Andersonville National Historic Site,Andersonville,ande,GA,https://www.nps.gov/ande/index.htm
5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,National Historical Park,Appomattox Court House National Historical Park,Appomattox Court House,apco,VA,https://www.nps.gov/apco/index.htm
5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,National Seashore,Assateague Island National Seashore,Assateague Island,asis,"MD,VA",https://www.nps.gov/asis/index.htm
5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,National Park,Badlands National Park,Badlands,badl,SD,https://www.nps.gov/badl/index.htm
5F723BAD-7359-48FC-98FA-631592256E35,Auto and ATV,Parkway,Baltimore-Washington Parkway,Baltimore-Washington,bawa,MD,https://www.nps.gov/bawa/index.htm
